epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
754,3989.65,1.35077,1.01142,1.38541,0.72459,0.62879,0.69822,0.37117,1.30608,1.0053,1.32596,0.0050302,0.0050302,0.0050302
755,3994.76,1.34659,1.01906,1.3982,0.72257,0.6314,0.69781,0.37092,1.30567,1.00474,1.32591,0.0050236,0.0050236,0.0050236
756,3999.78,1.33409,1.01291,1.39564,0.72502,0.62853,0.69829,0.37179,1.3044,1.00342,1.32526,0.005017,0.005017,0.005017
757,4004.94,1.29996,0.97331,1.36216,0.72331,0.62967,0.69763,0.37123,1.30338,1.00226,1.32404,0.0050104,0.0050104,0.0050104
758,4010.17,1.30725,0.9908,1.36598,0.7257,0.62895,0.69891,0.37233,1.30244,1.00076,1.3234,0.0050038,0.0050038,0.0050038
759,4015.68,1.31454,0.99217,1.39294,0.72356,0.6318,0.69994,0.37263,1.30286,1.0007,1.32497,0.0049972,0.0049972,0.0049972
760,4020.85,1.32042,1.00317,1.37959,0.72693,0.62907,0.69983,0.37352,1.30067,1.00075,1.32319,0.0049906,0.0049906,0.0049906
761,4025.85,1.33075,1.0004,1.37109,0.73234,0.62591,0.70011,0.37475,1.29981,1.00033,1.32266,0.004984,0.004984,0.004984
762,4030.86,1.34261,1.02446,1.39641,0.73038,0.62662,0.69999,0.37501,1.29872,0.99986,1.32183,0.0049774,0.0049774,0.0049774
763,4036.96,1.34089,1.00935,1.39156,0.72939,0.6279,0.70091,0.37461,1.29926,0.99993,1.32211,0.0049708,0.0049708,0.0049708
764,4042.05,1.32302,0.99838,1.37472,0.72828,0.62885,0.70035,0.37403,1.29948,1.00113,1.32177,0.0049642,0.0049642,0.0049642
765,4047.07,1.30493,0.98991,1.37878,0.7287,0.62926,0.70045,0.37452,1.29898,1.00185,1.32215,0.0049576,0.0049576,0.0049576
766,4052.11,1.33307,1.01219,1.38239,0.72792,0.62949,0.70042,0.37438,1.29843,1.00207,1.32215,0.004951,0.004951,0.004951
767,4057,1.31879,0.99569,1.38767,0.72915,0.63115,0.70159,0.37524,1.29824,1.00228,1.32216,0.0049444,0.0049444,0.0049444
768,4062.96,1.32152,1.00294,1.38082,0.72903,0.62874,0.70121,0.37542,1.29933,1.0014,1.32255,0.0049378,0.0049378,0.0049378
769,4068.02,1.31433,0.97593,1.36454,0.72445,0.63157,0.70243,0.37553,1.30029,1.00215,1.3229,0.0049312,0.0049312,0.0049312
770,4072.99,1.34246,1.01404,1.39652,0.72905,0.63042,0.70218,0.37544,1.30112,1.00288,1.32278,0.0049246,0.0049246,0.0049246
771,4077.91,1.36205,1.02626,1.3984,0.72754,0.62977,0.70194,0.37606,1.29861,1.00209,1.32157,0.004918,0.004918,0.004918
772,4083.13,1.33766,1.01291,1.38636,0.7251,0.62971,0.70253,0.37669,1.2979,1.00065,1.32165,0.0049114,0.0049114,0.0049114
773,4089.1,1.37007,1.0161,1.37249,0.72534,0.63289,0.70254,0.37706,1.29741,1.00192,1.32216,0.0049048,0.0049048,0.0049048
774,4094.1,1.37183,1.02714,1.39737,0.72752,0.63036,0.70186,0.3766,1.29699,1.00147,1.32263,0.0048982,0.0048982,0.0048982
775,4099.3,1.30642,0.97182,1.35926,0.72201,0.63482,0.70164,0.37646,1.29763,1.00202,1.32309,0.0048916,0.0048916,0.0048916
776,4104.2,1.32793,0.99882,1.38272,0.72435,0.62944,0.70116,0.37624,1.29768,1.00304,1.3235,0.004885,0.004885,0.004885
777,4109.31,1.33096,0.99922,1.39135,0.72287,0.63056,0.70062,0.37653,1.29796,1.00286,1.32354,0.0048784,0.0048784,0.0048784
778,4115.11,1.34805,1.01116,1.38122,0.72237,0.62964,0.70093,0.37585,1.29792,1.00263,1.32342,0.0048718,0.0048718,0.0048718
779,4120.17,1.35019,1.02548,1.38726,0.72436,0.62859,0.70161,0.37595,1.29872,1.00172,1.32432,0.0048652,0.0048652,0.0048652
780,4125.25,1.31673,0.98909,1.37372,0.72429,0.6255,0.70109,0.37594,1.29921,1.00249,1.32464,0.0048586,0.0048586,0.0048586
781,4130.18,1.35032,1.01566,1.39163,0.72764,0.62623,0.70099,0.376,1.29889,1.00359,1.32465,0.004852,0.004852,0.004852
782,4136.21,1.33066,1.01171,1.39527,0.72615,0.63082,0.70198,0.37598,1.29763,1.00378,1.32377,0.0048454,0.0048454,0.0048454
783,4141.34,1.34263,1.01086,1.38317,0.72512,0.63049,0.70125,0.37605,1.29787,1.00287,1.32345,0.0048388,0.0048388,0.0048388
784,4146.27,1.32921,1.00813,1.38372,0.724,0.62927,0.70081,0.37636,1.29737,1.00162,1.32259,0.0048322,0.0048322,0.0048322
785,4151.29,1.32757,1.02508,1.3975,0.73108,0.62628,0.70176,0.37678,1.29715,1.0005,1.32174,0.0048256,0.0048256,0.0048256
786,4156.32,1.33245,1.02087,1.40396,0.72693,0.62726,0.70222,0.37701,1.29758,1.00046,1.32196,0.004819,0.004819,0.004819
787,4162.62,1.29846,1.00894,1.39237,0.73926,0.62226,0.70264,0.37673,1.2981,0.99944,1.32222,0.0048124,0.0048124,0.0048124
788,4167.58,1.29648,0.97833,1.37783,0.73185,0.63019,0.70278,0.37648,1.29859,0.99979,1.32278,0.0048058,0.0048058,0.0048058
789,4172.63,1.30408,0.99332,1.38146,0.73414,0.62417,0.70266,0.37615,1.29878,1.00049,1.32311,0.0047992,0.0047992,0.0047992
790,4177.61,1.31799,1.01315,1.40136,0.73355,0.62255,0.70267,0.37592,1.29873,1.0006,1.32281,0.0047926,0.0047926,0.0047926
791,4182.75,1.31286,0.98942,1.38615,0.7282,0.62676,0.70259,0.37584,1.299,1.00175,1.32317,0.004786,0.004786,0.004786
792,4188.6,1.32578,1.01187,1.37839,0.72308,0.63265,0.70234,0.37595,1.29853,1.00063,1.32286,0.0047794,0.0047794,0.0047794
793,4193.77,1.32709,1.00985,1.38961,0.72782,0.63011,0.70207,0.37541,1.29948,1.00122,1.32355,0.0047728,0.0047728,0.0047728
794,4198.92,1.32704,0.99076,1.37583,0.73273,0.62513,0.70091,0.37387,1.30069,1.00067,1.32335,0.0047662,0.0047662,0.0047662
795,4203.86,1.31671,0.9836,1.36114,0.7345,0.62235,0.70263,0.37505,1.29944,0.99934,1.3226,0.0047596,0.0047596,0.0047596
796,4209.05,1.31974,0.98868,1.37963,0.73231,0.62364,0.70222,0.37576,1.29772,0.99925,1.32209,0.004753,0.004753,0.004753
797,4214.95,1.31086,0.9751,1.35119,0.73689,0.62257,0.70219,0.37622,1.29634,0.99866,1.32208,0.0047464,0.0047464,0.0047464
798,4220.02,1.30724,0.98097,1.36534,0.73793,0.61983,0.70294,0.37655,1.29713,0.99673,1.32266,0.0047398,0.0047398,0.0047398
799,4225.12,1.32195,0.99113,1.37767,0.731,0.62631,0.70296,0.37596,1.29782,0.99651,1.32281,0.0047332,0.0047332,0.0047332
800,4230.07,1.33613,1.00053,1.37921,0.7322,0.62481,0.70301,0.37603,1.29866,0.99742,1.32335,0.0047266,0.0047266,0.0047266
801,4235.57,1.33134,0.99868,1.37789,0.73779,0.62066,0.70293,0.3761,1.2982,0.99766,1.32275,0.00472,0.00472,0.00472
802,4240.94,1.31311,0.99644,1.38778,0.72918,0.62743,0.70217,0.37565,1.29739,0.99595,1.32247,0.0047134,0.0047134,0.0047134
803,4246.18,1.32213,1.00494,1.39413,0.72884,0.62638,0.70229,0.37599,1.29782,0.99589,1.32292,0.0047068,0.0047068,0.0047068
804,4251.27,1.34561,1.01395,1.39506,0.73168,0.61985,0.7025,0.37673,1.29663,0.99563,1.3222,0.0047002,0.0047002,0.0047002
805,4256.21,1.31123,0.99118,1.36377,0.73478,0.61659,0.70219,0.37643,1.29624,0.99603,1.32207,0.0046936,0.0046936,0.0046936
806,4262.16,1.3403,1.01583,1.38993,0.7373,0.61709,0.7022,0.37647,1.29656,0.99735,1.3223,0.004687,0.004687,0.004687
807,4267.11,1.3398,1.02324,1.4042,0.73605,0.61518,0.70226,0.37657,1.29667,0.99657,1.32247,0.0046804,0.0046804,0.0046804
808,4272.1,1.35681,1.01938,1.40139,0.73824,0.6149,0.70244,0.37681,1.29667,0.99719,1.32247,0.0046738,0.0046738,0.0046738
809,4277.07,1.33394,1.01619,1.38921,0.73993,0.61715,0.70245,0.37675,1.29591,0.99796,1.32201,0.0046672,0.0046672,0.0046672
810,4282.36,1.328,1.00337,1.38463,0.738,0.6193,0.70225,0.37568,1.29811,0.99864,1.32313,0.0046606,0.0046606,0.0046606
811,4288.44,1.33836,1.01214,1.39066,0.74037,0.61758,0.70102,0.37541,1.29772,0.99835,1.32272,0.004654,0.004654,0.004654
812,4293.34,1.33991,1.01288,1.39312,0.74368,0.61548,0.70172,0.37555,1.29861,0.9981,1.32332,0.0046474,0.0046474,0.0046474
813,4298.33,1.37266,1.0395,1.41287,0.74528,0.61704,0.70214,0.37525,1.29853,0.9986,1.32321,0.0046408,0.0046408,0.0046408
814,4303.35,1.34375,1.01278,1.39352,0.74132,0.62069,0.70188,0.37494,1.29984,0.99829,1.32364,0.0046342,0.0046342,0.0046342
815,4308.52,1.33849,1.00179,1.37469,0.73847,0.62399,0.70264,0.37511,1.29998,0.99777,1.32288,0.0046276,0.0046276,0.0046276
816,4314.29,1.3044,0.99561,1.37888,0.73621,0.62246,0.70177,0.37463,1.30031,0.99814,1.32299,0.004621,0.004621,0.004621
817,4319.31,1.3368,1.0228,1.39522,0.73778,0.6207,0.70227,0.37444,1.30052,0.99761,1.32286,0.0046144,0.0046144,0.0046144
818,4324.32,1.34722,1.0172,1.39814,0.73694,0.62076,0.70245,0.37417,1.30027,0.99749,1.32287,0.0046078,0.0046078,0.0046078
819,4329.44,1.29813,0.97501,1.35837,0.73784,0.61938,0.7014,0.37414,1.2994,0.9977,1.3225,0.0046012,0.0046012,0.0046012
820,4335.41,1.32183,0.98827,1.37902,0.7365,0.62018,0.70194,0.37455,1.29972,0.99758,1.32267,0.0045946,0.0045946,0.0045946
821,4340.29,1.32824,0.98422,1.37061,0.73509,0.62143,0.70313,0.37444,1.29971,0.99831,1.32205,0.004588,0.004588,0.004588
822,4345.35,1.28817,0.97394,1.35909,0.73778,0.61897,0.70168,0.37438,1.29946,0.998,1.32188,0.0045814,0.0045814,0.0045814
823,4350.42,1.32218,0.98434,1.34841,0.73424,0.61956,0.70174,0.37446,1.29969,0.99787,1.32218,0.0045748,0.0045748,0.0045748
824,4355.53,1.27565,0.96357,1.3529,0.73344,0.62091,0.70221,0.37486,1.29933,0.99736,1.32193,0.0045682,0.0045682,0.0045682
825,4361.68,1.31723,1.00113,1.3875,0.73536,0.61958,0.70235,0.37459,1.29913,0.99669,1.32199,0.0045616,0.0045616,0.0045616
826,4366.74,1.3566,1.01427,1.39126,0.74145,0.61703,0.70292,0.37487,1.299,0.99737,1.32199,0.004555,0.004555,0.004555
827,4371.74,1.37842,1.02864,1.4112,0.74155,0.6156,0.70267,0.37523,1.29822,0.99747,1.32128,0.0045484,0.0045484,0.0045484
828,4376.82,1.31287,0.98666,1.36769,0.73911,0.6151,0.70184,0.37495,1.2984,0.9986,1.32175,0.0045418,0.0045418,0.0045418
829,4382.43,1.32776,1.00259,1.3729,0.72772,0.62326,0.70228,0.37504,1.29951,0.99904,1.32262,0.0045352,0.0045352,0.0045352
830,4387.63,1.32276,0.9929,1.38109,0.7325,0.62078,0.70267,0.37507,1.29866,0.99857,1.32227,0.0045286,0.0045286,0.0045286
831,4392.69,1.31357,0.98724,1.38106,0.73793,0.61814,0.70403,0.37626,1.29743,0.99773,1.32156,0.004522,0.004522,0.004522
832,4397.75,1.30678,0.99394,1.38191,0.73081,0.62622,0.70445,0.37608,1.29741,0.99652,1.32234,0.0045154,0.0045154,0.0045154
833,4402.59,1.32152,0.99674,1.38043,0.73733,0.61642,0.70448,0.37631,1.29759,0.9961,1.32274,0.0045088,0.0045088,0.0045088
834,4409.05,1.31969,0.99388,1.39104,0.74153,0.61569,0.70387,0.37629,1.29741,0.99554,1.3228,0.0045022,0.0045022,0.0045022
835,4413.94,1.30295,1.00234,1.39302,0.72579,0.62812,0.70286,0.37562,1.29811,0.99708,1.32357,0.0044956,0.0044956,0.0044956
836,4418.98,1.36093,1.03818,1.39956,0.72922,0.62438,0.703,0.37618,1.29804,0.99769,1.32371,0.004489,0.004489,0.004489
837,4423.99,1.32744,1.0115,1.37564,0.72788,0.62895,0.70392,0.37632,1.29789,0.99823,1.32314,0.0044824,0.0044824,0.0044824
838,4429.21,1.31286,0.99687,1.36868,0.72838,0.62553,0.70284,0.37615,1.29782,0.99845,1.32356,0.0044758,0.0044758,0.0044758
839,4435.11,1.3296,0.99143,1.37729,0.7304,0.62861,0.70339,0.37644,1.29831,0.9982,1.32421,0.0044692,0.0044692,0.0044692
840,4440.21,1.31382,0.98503,1.35881,0.73771,0.62336,0.70396,0.37627,1.2977,0.99836,1.32419,0.0044626,0.0044626,0.0044626
841,4445.16,1.32245,0.99693,1.36573,0.73672,0.62396,0.70356,0.3764,1.29747,0.99827,1.32435,0.004456,0.004456,0.004456
842,4450.16,1.32619,0.98565,1.37295,0.73746,0.62277,0.70407,0.3761,1.29825,0.99766,1.32467,0.0044494,0.0044494,0.0044494
843,4455.97,1.29978,0.99268,1.37533,0.73978,0.62148,0.70404,0.37617,1.29873,0.99754,1.32475,0.0044428,0.0044428,0.0044428
844,4461,1.34203,0.99425,1.37577,0.73487,0.62514,0.70426,0.37601,1.29921,0.99657,1.32497,0.0044362,0.0044362,0.0044362
845,4466.07,1.28985,0.96656,1.36675,0.7326,0.62726,0.70381,0.37594,1.29985,0.9965,1.32538,0.0044296,0.0044296,0.0044296
846,4471.14,1.30916,0.99875,1.36445,0.73844,0.62392,0.70448,0.37613,1.29975,0.99697,1.32514,0.004423,0.004423,0.004423
847,4475.97,1.32378,0.99954,1.38824,0.73649,0.62638,0.70565,0.37668,1.29925,0.997,1.3251,0.0044164,0.0044164,0.0044164
848,4481.83,1.34279,1.01104,1.39193,0.73688,0.6258,0.70517,0.37634,1.299,0.99568,1.32493,0.0044098,0.0044098,0.0044098
849,4486.79,1.32899,1.02023,1.39928,0.73766,0.62325,0.70514,0.37629,1.29942,0.99584,1.32532,0.0044032,0.0044032,0.0044032
850,4491.79,1.31855,0.9994,1.36999,0.73726,0.62288,0.70506,0.37624,1.29898,0.99574,1.32482,0.0043966,0.0043966,0.0043966
851,4496.93,1.29596,0.98107,1.37681,0.7525,0.61565,0.70487,0.37636,1.29893,0.99507,1.3251,0.00439,0.00439,0.00439
852,4502.22,1.30523,1.00488,1.38636,0.74706,0.61794,0.70411,0.37608,1.29942,0.99464,1.32504,0.0043834,0.0043834,0.0043834
853,4508.13,1.31423,1.00162,1.38488,0.75034,0.61615,0.70337,0.37568,1.2984,0.99405,1.32422,0.0043768,0.0043768,0.0043768
854,4513.23,1.3281,1.00394,1.39038,0.74977,0.61464,0.70372,0.3759,1.29797,0.99437,1.32415,0.0043702,0.0043702,0.0043702
855,4518.38,1.30548,0.99898,1.37879,0.74932,0.61663,0.70366,0.37553,1.29743,0.99392,1.32278,0.0043636,0.0043636,0.0043636
856,4523.29,1.34932,1.01251,1.39651,0.74677,0.61811,0.70359,0.37557,1.29745,0.99388,1.32263,0.004357,0.004357,0.004357
857,4528.51,1.31644,0.99736,1.39659,0.73739,0.62127,0.70389,0.37602,1.29748,0.99323,1.32247,0.0043504,0.0043504,0.0043504
858,4534.22,1.31016,0.98611,1.3731,0.75443,0.61313,0.70347,0.37598,1.297,0.99387,1.322,0.0043438,0.0043438,0.0043438
859,4539.47,1.30981,0.99008,1.36706,0.74257,0.61953,0.70407,0.37657,1.29633,0.99431,1.32188,0.0043372,0.0043372,0.0043372
860,4544.39,1.33013,1.00248,1.37504,0.741,0.62161,0.70501,0.3767,1.29615,0.99345,1.32164,0.0043306,0.0043306,0.0043306
861,4549.37,1.29699,0.97232,1.36134,0.7447,0.61835,0.70526,0.37669,1.29559,0.99335,1.32131,0.004324,0.004324,0.004324
862,4555.24,1.32146,0.99477,1.3783,0.74355,0.62079,0.70578,0.37706,1.29551,0.99245,1.32128,0.0043174,0.0043174,0.0043174
863,4560.28,1.32182,0.99247,1.3749,0.73413,0.62704,0.70587,0.37646,1.29668,0.9919,1.32162,0.0043108,0.0043108,0.0043108
864,4565.28,1.29946,0.98984,1.38159,0.7324,0.62664,0.70523,0.37663,1.29656,0.99215,1.32154,0.0043042,0.0043042,0.0043042
865,4570.33,1.36838,1.02465,1.40158,0.73795,0.62517,0.7052,0.37687,1.29592,0.99198,1.32146,0.0042976,0.0042976,0.0042976
866,4575.38,1.31492,0.99329,1.36658,0.73753,0.62395,0.7065,0.37742,1.29533,0.99183,1.3212,0.004291,0.004291,0.004291
867,4581.44,1.32013,0.99791,1.37687,0.74195,0.6232,0.70536,0.37672,1.29432,0.9921,1.32081,0.0042844,0.0042844,0.0042844
868,4586.38,1.30783,0.97121,1.36144,0.74826,0.61838,0.70515,0.37672,1.29413,0.9915,1.32064,0.0042778,0.0042778,0.0042778
869,4591.3,1.30114,0.99618,1.37683,0.74294,0.62114,0.70554,0.37694,1.29572,0.99212,1.32159,0.0042712,0.0042712,0.0042712
870,4596.32,1.31783,0.99914,1.38568,0.74763,0.61735,0.70456,0.37655,1.29598,0.99168,1.32158,0.0042646,0.0042646,0.0042646
871,4601.45,1.34911,1.02119,1.38154,0.74618,0.6208,0.70536,0.37665,1.29591,0.99141,1.32158,0.004258,0.004258,0.004258
872,4607.12,1.33176,1.01771,1.38773,0.74555,0.62064,0.7055,0.37656,1.29585,0.99086,1.32154,0.0042514,0.0042514,0.0042514
873,4612.13,1.31362,0.98742,1.37268,0.74399,0.62247,0.70498,0.37614,1.29578,0.99058,1.32157,0.0042448,0.0042448,0.0042448
874,4617.16,1.2934,0.98271,1.36667,0.74336,0.6223,0.70513,0.37653,1.29557,0.98963,1.3215,0.0042382,0.0042382,0.0042382
875,4622.13,1.32006,0.99957,1.36796,0.74389,0.62236,0.7047,0.37666,1.29509,0.98972,1.32148,0.0042316,0.0042316,0.0042316
876,4627.98,1.32176,0.99288,1.38187,0.74425,0.62265,0.70529,0.37716,1.29469,0.9897,1.32147,0.004225,0.004225,0.004225
877,4632.88,1.31206,1.00152,1.38258,0.74538,0.62104,0.70521,0.3769,1.29409,0.99008,1.32126,0.0042184,0.0042184,0.0042184
878,4637.85,1.3391,1.00009,1.37514,0.74325,0.62094,0.70492,0.37664,1.29452,0.99012,1.32141,0.0042118,0.0042118,0.0042118
879,4642.89,1.2991,0.98638,1.3701,0.7446,0.62017,0.70468,0.37663,1.29471,0.99021,1.32161,0.0042052,0.0042052,0.0042052
880,4648.01,1.28775,0.98842,1.36254,0.73991,0.62244,0.70424,0.37646,1.29529,0.99022,1.32202,0.0041986,0.0041986,0.0041986
881,4653.92,1.31031,0.98578,1.37182,0.73945,0.62257,0.70454,0.37644,1.29584,0.9904,1.32201,0.004192,0.004192,0.004192
882,4659.17,1.3208,1.00308,1.37459,0.73756,0.62406,0.7043,0.37616,1.29629,0.99028,1.32253,0.0041854,0.0041854,0.0041854
883,4664.09,1.30541,0.98494,1.3741,0.73938,0.62249,0.70502,0.37652,1.2965,0.99061,1.32289,0.0041788,0.0041788,0.0041788
884,4669.05,1.30414,0.99154,1.37943,0.73925,0.62143,0.70372,0.37567,1.29659,0.99097,1.32302,0.0041722,0.0041722,0.0041722
885,4674.35,1.32981,1.00525,1.37548,0.73681,0.62018,0.70431,0.37653,1.29679,0.99138,1.32336,0.0041656,0.0041656,0.0041656
886,4679.72,1.3331,1.00923,1.39512,0.74412,0.61564,0.7046,0.37655,1.29719,0.99243,1.32391,0.004159,0.004159,0.004159
887,4684.64,1.32906,1.00333,1.37933,0.74486,0.61549,0.70483,0.3767,1.29702,0.9911,1.32348,0.0041524,0.0041524,0.0041524
888,4689.74,1.32409,1.00177,1.36805,0.74328,0.6167,0.70471,0.37679,1.29693,0.9924,1.32359,0.0041458,0.0041458,0.0041458
889,4694.79,1.30261,0.99768,1.37017,0.74129,0.61634,0.70458,0.37677,1.29642,0.99274,1.32382,0.0041392,0.0041392,0.0041392
890,4700.73,1.29813,0.96956,1.35514,0.74716,0.6141,0.70491,0.37676,1.29609,0.99316,1.32363,0.0041326,0.0041326,0.0041326
891,4705.76,1.30212,0.99514,1.37614,0.74946,0.61247,0.70475,0.37681,1.29571,0.99279,1.32354,0.004126,0.004126,0.004126
892,4710.75,1.2757,0.966,1.35926,0.75115,0.61228,0.70457,0.37673,1.29542,0.99241,1.32342,0.0041194,0.0041194,0.0041194
893,4715.68,1.33635,1.00857,1.3898,0.75046,0.61291,0.70494,0.37704,1.29515,0.99171,1.32307,0.0041128,0.0041128,0.0041128
894,4721.01,1.32403,0.99051,1.36809,0.75072,0.61393,0.70522,0.3769,1.29654,0.99172,1.32337,0.0041062,0.0041062,0.0041062
895,4726.74,1.31586,0.97436,1.35573,0.75171,0.61361,0.70401,0.37632,1.29817,0.99167,1.32443,0.0040996,0.0040996,0.0040996
896,4731.77,1.30622,0.96539,1.34716,0.7526,0.61371,0.70466,0.37615,1.29875,0.99141,1.32466,0.004093,0.004093,0.004093
897,4736.93,1.3247,0.98136,1.35483,0.75449,0.61289,0.70311,0.37595,1.29907,0.99187,1.3246,0.0040864,0.0040864,0.0040864
898,4741.95,1.32171,0.99342,1.3765,0.74989,0.61547,0.70282,0.37531,1.30012,0.99104,1.32538,0.0040798,0.0040798,0.0040798
899,4747.39,1.30368,0.97221,1.35715,0.74664,0.61575,0.70234,0.37524,1.30053,0.99104,1.32559,0.0040732,0.0040732,0.0040732
900,4753.3,1.32121,0.99309,1.37695,0.74227,0.61907,0.7028,0.37554,1.30101,0.99118,1.32584,0.0040666,0.0040666,0.0040666
901,4759.2,1.32572,1.00821,1.38253,0.74303,0.61893,0.70191,0.37478,1.3014,0.99179,1.3258,0.00406,0.00406,0.00406
902,4764.15,1.28271,0.98938,1.36756,0.7425,0.6191,0.70171,0.37506,1.30169,0.99212,1.32612,0.0040534,0.0040534,0.0040534
903,4769.18,1.32778,0.98507,1.3717,0.74153,0.61956,0.70234,0.37485,1.30144,0.99208,1.32593,0.0040468,0.0040468,0.0040468
904,4774.18,1.31466,1.0046,1.3769,0.74583,0.61817,0.70246,0.37529,1.30015,0.99181,1.32547,0.0040402,0.0040402,0.0040402
905,4779.17,1.29664,0.98417,1.37162,0.74788,0.61767,0.70335,0.37567,1.30026,0.99231,1.32545,0.0040336,0.0040336,0.0040336
906,4784.46,1.32285,0.978,1.3529,0.74496,0.61792,0.70239,0.37552,1.30038,0.99263,1.32558,0.004027,0.004027,0.004027
907,4789.5,1.31902,0.99635,1.35756,0.74491,0.62002,0.70264,0.37546,1.29998,0.9922,1.32515,0.0040204,0.0040204,0.0040204
908,4794.62,1.33862,1.00485,1.37927,0.74509,0.62012,0.70257,0.37548,1.29919,0.9915,1.32443,0.0040138,0.0040138,0.0040138
909,4799.6,1.29278,0.98694,1.37051,0.74214,0.61936,0.7022,0.37592,1.29836,0.99026,1.32409,0.0040072,0.0040072,0.0040072
910,4804.48,1.33013,1.01021,1.38978,0.73749,0.62217,0.7028,0.37647,1.29828,0.99041,1.32435,0.0040006,0.0040006,0.0040006
911,4809.74,1.3572,1.0364,1.39687,0.7339,0.62577,0.70479,0.37698,1.29787,0.99072,1.3241,0.003994,0.003994,0.003994
912,4814.66,1.28644,0.97846,1.35705,0.74011,0.62279,0.70427,0.37645,1.2973,0.99115,1.32416,0.0039874,0.0039874,0.0039874
913,4819.87,1.32179,1.01413,1.39864,0.74108,0.62138,0.70476,0.37694,1.29698,0.9919,1.32459,0.0039808,0.0039808,0.0039808
914,4824.94,1.31874,1.00841,1.39315,0.73548,0.62491,0.70512,0.37722,1.29699,0.99181,1.32455,0.0039742,0.0039742,0.0039742
915,4830.03,1.30864,0.99269,1.38133,0.7358,0.62527,0.70477,0.37708,1.29678,0.99195,1.32439,0.0039676,0.0039676,0.0039676
916,4835.05,1.29242,0.97166,1.35781,0.73358,0.62571,0.70414,0.37715,1.29606,0.99182,1.32421,0.003961,0.003961,0.003961
917,4840.17,1.30472,0.98651,1.37087,0.73743,0.62535,0.70514,0.37716,1.29533,0.99084,1.32386,0.0039544,0.0039544,0.0039544
918,4845.15,1.34202,0.98858,1.37339,0.74027,0.62464,0.70586,0.37771,1.29539,0.99022,1.32392,0.0039478,0.0039478,0.0039478
919,4850.25,1.31061,0.9861,1.3623,0.74224,0.62346,0.70567,0.3778,1.29572,0.99158,1.32364,0.0039412,0.0039412,0.0039412
920,4855.18,1.32587,1.00769,1.38932,0.7462,0.6222,0.70624,0.37756,1.29594,0.99155,1.32354,0.0039346,0.0039346,0.0039346
921,4860.35,1.31424,0.99565,1.361,0.74166,0.62534,0.70589,0.37775,1.29582,0.99112,1.3237,0.003928,0.003928,0.003928
922,4865.42,1.37851,1.04114,1.41362,0.74285,0.62339,0.70576,0.37765,1.29625,0.99163,1.3239,0.0039214,0.0039214,0.0039214
923,4870.52,1.3042,0.98253,1.37206,0.73844,0.62355,0.70365,0.37756,1.29612,0.99083,1.32398,0.0039148,0.0039148,0.0039148
924,4875.74,1.31908,0.99902,1.38247,0.7414,0.62231,0.70435,0.37747,1.29633,0.9908,1.32416,0.0039082,0.0039082,0.0039082
925,4880.63,1.3171,0.99224,1.37456,0.74071,0.6228,0.70378,0.3774,1.29652,0.9907,1.32434,0.0039016,0.0039016,0.0039016
926,4885.96,1.30894,0.97675,1.36271,0.73982,0.62484,0.70444,0.37776,1.29618,0.99046,1.32409,0.003895,0.003895,0.003895
927,4891.11,1.29673,0.97261,1.36313,0.7383,0.62793,0.70479,0.37799,1.29631,0.98981,1.32403,0.0038884,0.0038884,0.0038884
928,4895.95,1.34394,1.01881,1.40011,0.74166,0.62541,0.70515,0.37832,1.29604,0.98878,1.32358,0.0038818,0.0038818,0.0038818
929,4901.17,1.32211,1.00252,1.3857,0.73592,0.62986,0.70599,0.37892,1.29519,0.98802,1.32317,0.0038752,0.0038752,0.0038752
930,4906.14,1.3036,0.96332,1.35071,0.73682,0.62874,0.70522,0.37891,1.29483,0.98885,1.32329,0.0038686,0.0038686,0.0038686
931,4911.29,1.27266,0.95793,1.3433,0.74157,0.62504,0.70573,0.37871,1.29467,0.98892,1.32294,0.003862,0.003862,0.003862
932,4916.35,1.31543,1.00016,1.38517,0.74185,0.62687,0.70605,0.37895,1.2939,0.98914,1.32293,0.0038554,0.0038554,0.0038554
933,4921.26,1.31175,0.98553,1.36364,0.73876,0.62692,0.7061,0.37904,1.29351,0.98843,1.32278,0.0038488,0.0038488,0.0038488
934,4926.39,1.29337,0.96586,1.35352,0.74169,0.62681,0.70554,0.37859,1.29336,0.98775,1.3221,0.0038422,0.0038422,0.0038422
935,4931.24,1.29339,0.96964,1.35118,0.74368,0.62386,0.70629,0.37886,1.29335,0.98742,1.32258,0.0038356,0.0038356,0.0038356
936,4936.31,1.33672,1.00573,1.38676,0.73798,0.6283,0.70555,0.37827,1.29364,0.98753,1.32228,0.003829,0.003829,0.003829
937,4941.5,1.27443,0.96124,1.35605,0.73883,0.62697,0.70569,0.37879,1.29334,0.98774,1.32214,0.0038224,0.0038224,0.0038224
938,4946.43,1.30549,0.99307,1.38013,0.73914,0.62632,0.70578,0.37888,1.29376,0.98735,1.32194,0.0038158,0.0038158,0.0038158
939,4951.55,1.31384,1.00023,1.37648,0.74288,0.62481,0.70567,0.37926,1.29346,0.9873,1.32188,0.0038092,0.0038092,0.0038092
