epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
753,6953.27,1.03938,0.67614,1.02838,0.81878,0.68141,0.76551,0.44079,1.36292,0.85434,1.19781,0.0050368,0.0050368,0.0050368
754,6962.45,1.03139,0.6703,1.02829,0.81928,0.6809,0.7652,0.4406,1.36266,0.85429,1.19758,0.0050302,0.0050302,0.0050302
755,6971.63,1.04621,0.68069,1.03353,0.81832,0.68067,0.76509,0.44058,1.3627,0.85396,1.1977,0.0050236,0.0050236,0.0050236
756,6980.79,1.05143,0.68332,1.0364,0.81908,0.68066,0.76531,0.44072,1.36281,0.8541,1.19767,0.005017,0.005017,0.005017
757,6990.07,1.03884,0.67555,1.02595,0.81754,0.68151,0.76554,0.44081,1.36264,0.85386,1.19777,0.0050104,0.0050104,0.0050104
758,6999.23,1.05153,0.68086,1.02894,0.81686,0.68213,0.76512,0.44049,1.36287,0.85403,1.19801,0.0050038,0.0050038,0.0050038
759,7008.4,1.05202,0.6815,1.03563,0.81601,0.6831,0.76468,0.44001,1.36324,0.85416,1.1982,0.0049972,0.0049972,0.0049972
760,7017.57,1.0474,0.67676,1.03197,0.81623,0.68231,0.76435,0.44012,1.36384,0.85452,1.19872,0.0049906,0.0049906,0.0049906
761,7026.73,1.04243,0.67986,1.03033,0.81582,0.6824,0.7643,0.43967,1.36393,0.85465,1.19872,0.004984,0.004984,0.004984
762,7035.99,1.03844,0.6773,1.0303,0.81636,0.68216,0.76428,0.43965,1.36467,0.85468,1.1989,0.0049774,0.0049774,0.0049774
763,7045.16,1.02818,0.67739,1.03054,0.81542,0.68264,0.76482,0.43983,1.36456,0.85463,1.199,0.0049708,0.0049708,0.0049708
764,7054.34,1.0402,0.6749,1.03246,0.81494,0.6827,0.76483,0.43965,1.36504,0.85465,1.19927,0.0049642,0.0049642,0.0049642
765,7063.52,1.03473,0.67416,1.02584,0.81665,0.68332,0.7651,0.44003,1.36504,0.85448,1.19911,0.0049576,0.0049576,0.0049576
766,7072.69,1.03788,0.67053,1.02512,0.81859,0.68004,0.76475,0.4396,1.36499,0.85463,1.19911,0.004951,0.004951,0.004951
767,7081.95,1.04552,0.6818,1.03633,0.81798,0.68147,0.76525,0.43984,1.36469,0.85459,1.19881,0.0049444,0.0049444,0.0049444
768,7091.1,1.05574,0.68887,1.03811,0.81823,0.68267,0.76544,0.43962,1.36508,0.85454,1.199,0.0049378,0.0049378,0.0049378
769,7100.29,1.03303,0.67092,1.02581,0.8183,0.68182,0.76484,0.43964,1.36527,0.85489,1.19897,0.0049312,0.0049312,0.0049312
770,7109.5,1.04484,0.67859,1.03136,0.81911,0.68188,0.76496,0.43937,1.36552,0.85486,1.19902,0.0049246,0.0049246,0.0049246
771,7118.7,1.03261,0.67684,1.02816,0.82316,0.67914,0.76486,0.4395,1.36533,0.85454,1.19891,0.004918,0.004918,0.004918
772,7128.02,1.04032,0.67283,1.02562,0.81914,0.68163,0.76514,0.43948,1.36579,0.8546,1.19902,0.0049114,0.0049114,0.0049114
773,7137.45,1.03917,0.67958,1.0339,0.8185,0.68294,0.76563,0.43982,1.36564,0.8543,1.19883,0.0049048,0.0049048,0.0049048
774,7146.74,1.03758,0.67299,1.02847,0.82021,0.68259,0.76557,0.43953,1.36592,0.85434,1.19904,0.0048982,0.0048982,0.0048982
775,7155.95,1.04421,0.67614,1.02528,0.82119,0.68283,0.76537,0.43938,1.36589,0.85423,1.19908,0.0048916,0.0048916,0.0048916
776,7165.16,1.06164,0.69317,1.03728,0.81941,0.68259,0.76516,0.4396,1.36626,0.85399,1.1992,0.004885,0.004885,0.004885
777,7174.47,1.04729,0.68233,1.03182,0.81713,0.68381,0.76501,0.43931,1.36601,0.85426,1.19898,0.0048784,0.0048784,0.0048784
778,7183.58,1.04659,0.6839,1.035,0.81604,0.68414,0.76512,0.43949,1.36596,0.8541,1.19905,0.0048718,0.0048718,0.0048718
779,7192.74,1.04445,0.67749,1.02742,0.8169,0.68406,0.7654,0.43955,1.36636,0.85409,1.19912,0.0048652,0.0048652,0.0048652
780,7201.98,1.043,0.6774,1.02974,0.81637,0.68361,0.76499,0.43925,1.36666,0.85408,1.19911,0.0048586,0.0048586,0.0048586
781,7211.14,1.04584,0.67625,1.0238,0.81758,0.68383,0.76481,0.43949,1.36669,0.85396,1.19906,0.004852,0.004852,0.004852
782,7220.4,1.04344,0.67717,1.02896,0.81828,0.68304,0.76501,0.43963,1.36644,0.85346,1.19896,0.0048454,0.0048454,0.0048454
783,7229.62,1.03014,0.67018,1.02295,0.82227,0.68045,0.76506,0.43955,1.3665,0.85324,1.19905,0.0048388,0.0048388,0.0048388
784,7238.82,1.03214,0.67375,1.02637,0.82192,0.68047,0.76503,0.43965,1.36657,0.85335,1.19908,0.0048322,0.0048322,0.0048322
785,7248.01,1.03413,0.67428,1.02669,0.82249,0.68046,0.7654,0.43926,1.36714,0.85321,1.19936,0.0048256,0.0048256,0.0048256
786,7257.19,1.02364,0.66874,1.026,0.82061,0.68114,0.76593,0.43956,1.3672,0.85302,1.19924,0.004819,0.004819,0.004819
787,7266.43,1.03399,0.67516,1.03027,0.82183,0.68102,0.76575,0.43946,1.36751,0.85338,1.19938,0.0048124,0.0048124,0.0048124
788,7275.57,1.04301,0.67928,1.03068,0.82152,0.68148,0.76566,0.43941,1.36728,0.85295,1.1992,0.0048058,0.0048058,0.0048058
789,7284.72,1.03989,0.67698,1.03005,0.82228,0.68057,0.766,0.43926,1.36776,0.85306,1.19942,0.0047992,0.0047992,0.0047992
790,7293.89,1.04022,0.67781,1.02939,0.82123,0.68025,0.76547,0.43888,1.36786,0.85267,1.19941,0.0047926,0.0047926,0.0047926
791,7303.09,1.04583,0.67585,1.02664,0.82202,0.68062,0.76574,0.43948,1.36793,0.85267,1.19938,0.004786,0.004786,0.004786
792,7312.34,1.03259,0.6686,1.02506,0.82153,0.67986,0.76567,0.43952,1.36833,0.85318,1.19943,0.0047794,0.0047794,0.0047794
793,7321.56,1.03274,0.67451,1.02743,0.82174,0.67941,0.76557,0.43923,1.3685,0.85306,1.19954,0.0047728,0.0047728,0.0047728
794,7330.7,1.04112,0.66997,1.02704,0.82079,0.68149,0.76495,0.43898,1.36895,0.85339,1.19979,0.0047662,0.0047662,0.0047662
795,7339.85,1.04604,0.67762,1.02795,0.81978,0.68244,0.76557,0.43887,1.36951,0.85354,1.19994,0.0047596,0.0047596,0.0047596
796,7349.03,1.05515,0.68294,1.0266,0.82038,0.6824,0.76582,0.43912,1.3699,0.85363,1.20016,0.004753,0.004753,0.004753
797,7358.29,1.043,0.67716,1.03044,0.82114,0.67997,0.76548,0.43877,1.36964,0.85377,1.19994,0.0047464,0.0047464,0.0047464
798,7367.49,1.04632,0.68004,1.03278,0.8197,0.68056,0.76612,0.43899,1.36965,0.85405,1.19991,0.0047398,0.0047398,0.0047398
799,7376.66,1.02671,0.66637,1.02453,0.8197,0.68108,0.76655,0.43923,1.37009,0.85391,1.2001,0.0047332,0.0047332,0.0047332
800,7385.83,1.04494,0.67996,1.03406,0.81953,0.68194,0.76606,0.43858,1.37048,0.85425,1.20027,0.0047266,0.0047266,0.0047266
801,7395.02,1.03306,0.67436,1.03089,0.82071,0.68108,0.76627,0.43885,1.37059,0.85387,1.20009,0.00472,0.00472,0.00472
802,7404.28,1.02795,0.66845,1.02442,0.82102,0.68076,0.76557,0.43858,1.37139,0.85427,1.20038,0.0047134,0.0047134,0.0047134
803,7413.48,1.04287,0.67673,1.03141,0.81993,0.68181,0.76507,0.43846,1.37104,0.85413,1.20017,0.0047068,0.0047068,0.0047068
804,7422.68,1.02041,0.66163,1.02036,0.82078,0.6812,0.76627,0.43871,1.37129,0.85442,1.20044,0.0047002,0.0047002,0.0047002
805,7431.88,1.04009,0.68052,1.02648,0.81913,0.68178,0.76646,0.43875,1.37146,0.85451,1.20049,0.0046936,0.0046936,0.0046936
806,7441.06,1.0416,0.67435,1.03139,0.81901,0.6812,0.76476,0.43853,1.3713,0.85443,1.20044,0.004687,0.004687,0.004687
807,7450.29,1.03905,0.67648,1.02936,0.82072,0.68122,0.76667,0.43894,1.3714,0.85447,1.20033,0.0046804,0.0046804,0.0046804
808,7459.44,1.03022,0.67221,1.02416,0.82126,0.68008,0.7666,0.43897,1.37154,0.85479,1.20024,0.0046738,0.0046738,0.0046738
809,7468.62,1.03647,0.67558,1.02918,0.82049,0.68104,0.76677,0.43927,1.37161,0.85462,1.20014,0.0046672,0.0046672,0.0046672
810,7477.81,1.03847,0.68063,1.02858,0.82042,0.68156,0.767,0.43953,1.37165,0.85447,1.20051,0.0046606,0.0046606,0.0046606
811,7487.01,1.03406,0.67346,1.02433,0.81915,0.68149,0.76715,0.4397,1.37147,0.85427,1.20027,0.004654,0.004654,0.004654
812,7496.28,1.02701,0.66981,1.02539,0.81936,0.68148,0.7669,0.43921,1.37175,0.854,1.20047,0.0046474,0.0046474,0.0046474
813,7505.47,1.03328,0.67451,1.02603,0.82053,0.68021,0.76688,0.43916,1.3717,0.85434,1.20018,0.0046408,0.0046408,0.0046408
814,7514.59,1.05774,0.6829,1.03066,0.82072,0.68008,0.76689,0.43933,1.37131,0.85387,1.20017,0.0046342,0.0046342,0.0046342
815,7523.76,1.04564,0.68015,1.03194,0.81774,0.68222,0.76654,0.43926,1.37133,0.85349,1.20008,0.0046276,0.0046276,0.0046276
816,7532.94,1.04561,0.67764,1.02908,0.81857,0.68076,0.76618,0.43943,1.37134,0.85311,1.20025,0.004621,0.004621,0.004621
817,7542.2,1.03949,0.6709,1.02826,0.81828,0.68176,0.76624,0.43972,1.37103,0.85299,1.19997,0.0046144,0.0046144,0.0046144
818,7551.37,1.03887,0.67283,1.0294,0.81858,0.68196,0.76672,0.43924,1.37133,0.85298,1.20027,0.0046078,0.0046078,0.0046078
819,7560.52,1.0233,0.66701,1.0223,0.81897,0.68152,0.76593,0.43905,1.37186,0.85337,1.20029,0.0046012,0.0046012,0.0046012
820,7569.71,1.04131,0.67274,1.0319,0.81768,0.6834,0.76664,0.43897,1.37217,0.85279,1.20019,0.0045946,0.0045946,0.0045946
821,7578.88,1.03869,0.67058,1.02374,0.81924,0.68297,0.76605,0.43881,1.37238,0.85287,1.20036,0.004588,0.004588,0.004588
822,7588.17,1.0498,0.68115,1.02952,0.81203,0.68911,0.76615,0.43892,1.3725,0.85283,1.20036,0.0045814,0.0045814,0.0045814
823,7597.38,1.04575,0.67484,1.02976,0.81149,0.68814,0.76595,0.43909,1.37288,0.85323,1.20054,0.0045748,0.0045748,0.0045748
824,7606.55,1.02614,0.66426,1.02322,0.81006,0.68769,0.76569,0.4386,1.37292,0.85328,1.2005,0.0045682,0.0045682,0.0045682
825,7615.71,1.04359,0.67451,1.02411,0.81716,0.68039,0.76517,0.43881,1.37355,0.85331,1.20069,0.0045616,0.0045616,0.0045616
826,7624.91,1.02206,0.66579,1.0208,0.80761,0.6878,0.76524,0.43863,1.37404,0.8537,1.20082,0.004555,0.004555,0.004555
827,7634.18,1.03524,0.6757,1.02936,0.81008,0.6876,0.76539,0.43867,1.37417,0.85351,1.20093,0.0045484,0.0045484,0.0045484
828,7643.34,1.04335,0.68125,1.0321,0.81113,0.68769,0.76587,0.43852,1.37422,0.8532,1.20084,0.0045418,0.0045418,0.0045418
829,7652.53,1.04792,0.67493,1.02821,0.8096,0.68723,0.76498,0.43828,1.37389,0.85314,1.20062,0.0045352,0.0045352,0.0045352
830,7661.71,1.04771,0.68454,1.03329,0.81021,0.68685,0.76486,0.43852,1.37411,0.85326,1.20085,0.0045286,0.0045286,0.0045286
831,7670.9,1.04441,0.67947,1.02487,0.80622,0.68972,0.76539,0.43844,1.37391,0.85389,1.20071,0.004522,0.004522,0.004522
832,7680.18,1.02201,0.66926,1.02721,0.81121,0.68768,0.76568,0.43822,1.3741,0.85399,1.20095,0.0045154,0.0045154,0.0045154
833,7689.38,1.0196,0.66462,1.02296,0.80611,0.68977,0.76477,0.43817,1.37424,0.85423,1.20103,0.0045088,0.0045088,0.0045088
834,7698.48,1.02443,0.66809,1.02192,0.81089,0.68788,0.76564,0.438,1.37419,0.8546,1.20128,0.0045022,0.0045022,0.0045022
835,7707.7,1.04328,0.67729,1.02523,0.81019,0.68709,0.76479,0.43776,1.37501,0.85467,1.20173,0.0044956,0.0044956,0.0044956
836,7716.92,1.03534,0.67151,1.02137,0.81319,0.68607,0.76529,0.43763,1.37523,0.85485,1.20193,0.004489,0.004489,0.004489
837,7726.2,1.04014,0.6738,1.02505,0.81236,0.68646,0.76525,0.43732,1.37554,0.8547,1.20199,0.0044824,0.0044824,0.0044824
838,7735.39,1.0334,0.66964,1.02349,0.81091,0.68741,0.76487,0.43711,1.37596,0.85501,1.20222,0.0044758,0.0044758,0.0044758
839,7744.53,1.03514,0.6722,1.02448,0.81122,0.6872,0.76492,0.43762,1.37606,0.85456,1.20207,0.0044692,0.0044692,0.0044692
840,7753.7,1.03657,0.67531,1.02412,0.80684,0.68926,0.76465,0.43745,1.37623,0.85465,1.20232,0.0044626,0.0044626,0.0044626
841,7762.83,1.03138,0.67464,1.02757,0.80693,0.68906,0.76501,0.4375,1.37605,0.85451,1.20233,0.004456,0.004456,0.004456
842,7772.15,1.05319,0.68112,1.02873,0.80576,0.68939,0.76504,0.43722,1.37664,0.85455,1.20256,0.0044494,0.0044494,0.0044494
843,7781.32,1.03036,0.67343,1.02527,0.80309,0.69007,0.76476,0.43761,1.37663,0.85494,1.20258,0.0044428,0.0044428,0.0044428
844,7790.48,1.01815,0.66631,1.01885,0.8041,0.68859,0.76436,0.43751,1.3767,0.85551,1.20295,0.0044362,0.0044362,0.0044362
845,7799.62,1.02926,0.67586,1.02611,0.804,0.68901,0.76479,0.43756,1.37685,0.85531,1.20298,0.0044296,0.0044296,0.0044296
846,7808.82,1.03659,0.67501,1.02599,0.80312,0.68914,0.76418,0.43783,1.37697,0.8552,1.20312,0.004423,0.004423,0.004423
847,7818.09,1.02127,0.66451,1.02123,0.80266,0.69085,0.76494,0.43763,1.37683,0.85533,1.20311,0.0044164,0.0044164,0.0044164
848,7827.25,1.0302,0.66785,1.0234,0.8039,0.69064,0.76489,0.43796,1.37713,0.8556,1.20307,0.0044098,0.0044098,0.0044098
849,7836.46,1.03689,0.67032,1.02603,0.80435,0.69046,0.76507,0.43784,1.37722,0.85563,1.2031,0.0044032,0.0044032,0.0044032
850,7845.63,1.03164,0.66777,1.02071,0.8055,0.68844,0.76466,0.43793,1.37752,0.85557,1.2031,0.0043966,0.0043966,0.0043966
851,7854.82,1.03943,0.67502,1.0255,0.80696,0.6877,0.76478,0.438,1.37704,0.85589,1.20295,0.00439,0.00439,0.00439
852,7864.06,1.02446,0.66987,1.02482,0.802,0.69112,0.76479,0.4383,1.37725,0.85577,1.20298,0.0043834,0.0043834,0.0043834
853,7873.26,1.0417,0.67124,1.02001,0.80592,0.68896,0.76495,0.43882,1.37671,0.85556,1.20278,0.0043768,0.0043768,0.0043768
854,7882.39,1.02757,0.66524,1.01834,0.80586,0.68821,0.76411,0.4383,1.37739,0.85601,1.20284,0.0043702,0.0043702,0.0043702
855,7891.63,1.02115,0.65924,1.01724,0.80491,0.68899,0.76449,0.4382,1.37752,0.85624,1.20297,0.0043636,0.0043636,0.0043636
856,7900.88,1.04073,0.67692,1.02937,0.80449,0.69028,0.76438,0.43815,1.37732,0.85637,1.20281,0.004357,0.004357,0.004357
857,7910.15,1.03278,0.66587,1.02479,0.80314,0.6907,0.76454,0.43792,1.37717,0.85634,1.20259,0.0043504,0.0043504,0.0043504
858,7919.29,1.04311,0.67578,1.02427,0.80397,0.68948,0.7641,0.43811,1.37735,0.85661,1.20268,0.0043438,0.0043438,0.0043438
859,7928.51,1.03493,0.67007,1.02775,0.80358,0.68973,0.76399,0.43792,1.37764,0.85633,1.20273,0.0043372,0.0043372,0.0043372
860,7937.66,1.02761,0.67066,1.02251,0.80334,0.68915,0.76377,0.43783,1.37816,0.85678,1.20293,0.0043306,0.0043306,0.0043306
861,7946.84,1.02923,0.66527,1.02168,0.80392,0.68951,0.76379,0.43792,1.37789,0.85715,1.20287,0.004324,0.004324,0.004324
862,7956.14,1.03005,0.67075,1.02498,0.80298,0.69009,0.76364,0.43791,1.37824,0.8568,1.20294,0.0043174,0.0043174,0.0043174
863,7965.32,1.04056,0.6728,1.03033,0.80339,0.69037,0.76409,0.43805,1.37782,0.85702,1.20307,0.0043108,0.0043108,0.0043108
864,7974.53,1.02906,0.66718,1.01884,0.80443,0.6891,0.76399,0.43786,1.37804,0.8572,1.20317,0.0043042,0.0043042,0.0043042
865,7983.71,1.03365,0.67287,1.02406,0.80343,0.68939,0.76375,0.43778,1.37833,0.85745,1.2033,0.0042976,0.0042976,0.0042976
866,7992.87,1.03649,0.67497,1.02693,0.80432,0.68939,0.76403,0.43807,1.37912,0.85781,1.20357,0.004291,0.004291,0.004291
867,8002.12,1.03648,0.67267,1.02793,0.80289,0.68952,0.76398,0.43812,1.37914,0.85859,1.20355,0.0042844,0.0042844,0.0042844
868,8011.33,1.05401,0.6818,1.02783,0.80441,0.6883,0.7636,0.43764,1.37939,0.85856,1.20369,0.0042778,0.0042778,0.0042778
869,8020.55,1.0238,0.66675,1.02339,0.80382,0.68859,0.76388,0.4377,1.37917,0.85871,1.20361,0.0042712,0.0042712,0.0042712
870,8029.7,1.03252,0.67055,1.02167,0.8035,0.68893,0.76348,0.43757,1.37948,0.85848,1.20399,0.0042646,0.0042646,0.0042646
871,8038.88,1.03091,0.67229,1.02436,0.80411,0.68765,0.76333,0.4376,1.37978,0.85909,1.20418,0.004258,0.004258,0.004258
872,8048.11,1.01929,0.6659,1.02298,0.80326,0.68958,0.76344,0.43757,1.37995,0.85938,1.20424,0.0042514,0.0042514,0.0042514
873,8057.32,1.04183,0.67669,1.02453,0.80373,0.68887,0.76337,0.43731,1.38044,0.85995,1.20424,0.0042448,0.0042448,0.0042448
874,8066.52,1.03419,0.66485,1.01648,0.80248,0.6889,0.76311,0.43715,1.38081,0.86013,1.2044,0.0042382,0.0042382,0.0042382
875,8075.68,1.02626,0.67108,1.02331,0.80258,0.68861,0.76306,0.43721,1.3814,0.86101,1.20468,0.0042316,0.0042316,0.0042316
876,8084.86,1.03771,0.67191,1.0262,0.80308,0.68863,0.76307,0.43717,1.38169,0.86111,1.20479,0.004225,0.004225,0.004225
877,8094.15,1.02386,0.66972,1.02247,0.8021,0.68924,0.76306,0.43694,1.38166,0.86089,1.20468,0.0042184,0.0042184,0.0042184
878,8103.3,1.02226,0.66802,1.02145,0.80189,0.68942,0.76311,0.4371,1.38125,0.86108,1.20483,0.0042118,0.0042118,0.0042118
879,8112.47,1.03102,0.67467,1.02504,0.80068,0.68942,0.76289,0.43717,1.38163,0.86063,1.20461,0.0042052,0.0042052,0.0042052
880,8121.71,1.02006,0.66279,1.01425,0.80016,0.68936,0.76303,0.43668,1.38208,0.86094,1.20465,0.0041986,0.0041986,0.0041986
881,8130.89,1.02892,0.6638,1.01845,0.79892,0.68894,0.76288,0.43643,1.38257,0.86136,1.20488,0.004192,0.004192,0.004192
882,8140.18,1.03084,0.66861,1.02061,0.80074,0.68849,0.76259,0.43614,1.38283,0.86154,1.20505,0.0041854,0.0041854,0.0041854
883,8149.38,1.0492,0.67709,1.02949,0.80059,0.68856,0.76256,0.43622,1.38257,0.86138,1.20496,0.0041788,0.0041788,0.0041788
884,8158.58,1.03388,0.67234,1.02553,0.80135,0.68809,0.76266,0.436,1.38287,0.86171,1.2051,0.0041722,0.0041722,0.0041722
885,8167.76,1.01131,0.65811,1.01588,0.8016,0.6874,0.76225,0.43608,1.38289,0.86176,1.20506,0.0041656,0.0041656,0.0041656
886,8176.93,1.02339,0.66793,1.02198,0.80059,0.68878,0.762,0.43633,1.38314,0.8622,1.20517,0.004159,0.004159,0.004159
887,8186.24,1.02053,0.6619,1.01884,0.80024,0.68891,0.76196,0.43609,1.38303,0.86194,1.2052,0.0041524,0.0041524,0.0041524
888,8195.41,1.0364,0.67126,1.02292,0.80047,0.68874,0.76185,0.43595,1.38369,0.86258,1.20568,0.0041458,0.0041458,0.0041458
889,8204.57,1.03647,0.67561,1.02356,0.79983,0.68938,0.76166,0.43597,1.38393,0.86246,1.20564,0.0041392,0.0041392,0.0041392
890,8213.76,1.02182,0.66278,1.01879,0.79944,0.68886,0.76168,0.43579,1.38391,0.86296,1.2059,0.0041326,0.0041326,0.0041326
891,8222.95,1.02817,0.66895,1.02504,0.79988,0.68924,0.76152,0.43619,1.38376,0.86258,1.20577,0.004126,0.004126,0.004126
892,8232.19,1.0259,0.66427,1.02386,0.79881,0.68882,0.76121,0.43604,1.38458,0.86331,1.20616,0.0041194,0.0041194,0.0041194
893,8241.38,1.02472,0.66281,1.01714,0.79886,0.68943,0.76125,0.43598,1.38451,0.86337,1.20606,0.0041128,0.0041128,0.0041128
894,8250.56,1.04112,0.67421,1.02429,0.79653,0.69035,0.76086,0.43563,1.38476,0.86373,1.20612,0.0041062,0.0041062,0.0041062
895,8259.71,1.01624,0.65703,1.01976,0.79802,0.68953,0.76083,0.43563,1.38495,0.86398,1.20583,0.0040996,0.0040996,0.0040996
896,8268.89,1.03929,0.67059,1.0241,0.79571,0.69001,0.76053,0.4352,1.38594,0.86491,1.20637,0.004093,0.004093,0.004093
897,8278.13,1.02891,0.66615,1.01938,0.79605,0.68973,0.76035,0.43521,1.38561,0.86454,1.2061,0.0040864,0.0040864,0.0040864
898,8287.3,1.02361,0.6667,1.02036,0.79627,0.68889,0.75979,0.43502,1.38647,0.86497,1.20637,0.0040798,0.0040798,0.0040798
899,8296.52,1.03305,0.67314,1.02272,0.79663,0.68876,0.75983,0.43516,1.38646,0.86513,1.20647,0.0040732,0.0040732,0.0040732
900,8305.7,1.03074,0.66836,1.02156,0.79793,0.68836,0.76002,0.43514,1.38731,0.86547,1.20661,0.0040666,0.0040666,0.0040666
901,8314.87,1.03743,0.67622,1.01978,0.7982,0.68774,0.75995,0.43531,1.38778,0.86581,1.20678,0.00406,0.00406,0.00406
902,8324.12,1.01266,0.65985,1.01695,0.79737,0.6888,0.75997,0.43529,1.38739,0.86566,1.20642,0.0040534,0.0040534,0.0040534
903,8333.32,1.02348,0.66162,1.01732,0.79687,0.68812,0.75949,0.43505,1.38768,0.86584,1.20661,0.0040468,0.0040468,0.0040468
904,8342.5,1.03075,0.67064,1.02686,0.79737,0.68861,0.75919,0.43521,1.38666,0.86535,1.20607,0.0040402,0.0040402,0.0040402
905,8351.68,1.02394,0.66772,1.02407,0.79607,0.68875,0.75959,0.43533,1.38711,0.86537,1.20602,0.0040336,0.0040336,0.0040336
906,8360.99,1.01928,0.66181,1.01973,0.7972,0.68704,0.75916,0.43505,1.38778,0.86577,1.2066,0.004027,0.004027,0.004027
907,8370.13,1.02477,0.66614,1.0192,0.79574,0.68846,0.7591,0.43496,1.38753,0.8659,1.2065,0.0040204,0.0040204,0.0040204
908,8379.35,1.01445,0.65766,1.02098,0.79595,0.68858,0.759,0.43485,1.38788,0.86612,1.20654,0.0040138,0.0040138,0.0040138
909,8388.51,1.03623,0.67375,1.02318,0.79713,0.68758,0.75901,0.43434,1.38858,0.86649,1.20676,0.0040072,0.0040072,0.0040072
910,8397.67,1.02689,0.66635,1.02285,0.79695,0.68596,0.75852,0.43427,1.38856,0.86658,1.20681,0.0040006,0.0040006,0.0040006
911,8406.96,1.03457,0.66911,1.0235,0.79849,0.68602,0.75879,0.43439,1.38871,0.86699,1.20667,0.003994,0.003994,0.003994
912,8416.08,1.03178,0.67122,1.02281,0.79723,0.68708,0.7586,0.43448,1.3893,0.8664,1.20686,0.0039874,0.0039874,0.0039874
913,8425.28,1.02776,0.66828,1.02433,0.79955,0.68572,0.75867,0.4343,1.38925,0.86666,1.20654,0.0039808,0.0039808,0.0039808
914,8434.47,1.01735,0.65946,1.01708,0.79773,0.6859,0.75818,0.43476,1.38948,0.86682,1.20662,0.0039742,0.0039742,0.0039742
915,8443.65,1.02038,0.66243,1.0195,0.79811,0.68501,0.75891,0.43464,1.38944,0.8667,1.20635,0.0039676,0.0039676,0.0039676
916,8452.95,1.02366,0.66735,1.01968,0.798,0.68581,0.75888,0.4346,1.39048,0.86719,1.20674,0.003961,0.003961,0.003961
917,8462.14,1.03208,0.67008,1.02497,0.79904,0.68461,0.75865,0.4343,1.39054,0.86747,1.20687,0.0039544,0.0039544,0.0039544
918,8471.36,1.00807,0.65743,1.01636,0.79978,0.68376,0.75837,0.43421,1.39138,0.86761,1.20734,0.0039478,0.0039478,0.0039478
919,8480.53,1.04413,0.67586,1.02647,0.79845,0.68399,0.75849,0.43422,1.39158,0.8675,1.20729,0.0039412,0.0039412,0.0039412
920,8489.71,1.00853,0.65526,1.01771,0.80048,0.6842,0.75863,0.43422,1.39172,0.86772,1.20747,0.0039346,0.0039346,0.0039346
921,8498.96,1.03898,0.67094,1.02,0.79964,0.68411,0.75823,0.43436,1.39213,0.86796,1.2076,0.003928,0.003928,0.003928
922,8508.13,1.0185,0.66264,1.02056,0.80083,0.68353,0.75849,0.43436,1.39215,0.86782,1.20746,0.0039214,0.0039214,0.0039214
923,8517.32,1.02843,0.66981,1.02654,0.80046,0.68379,0.75877,0.4342,1.39193,0.86837,1.20712,0.0039148,0.0039148,0.0039148
924,8526.49,1.021,0.66213,1.01946,0.80029,0.68331,0.75788,0.43418,1.39293,0.86875,1.20785,0.0039082,0.0039082,0.0039082
925,8535.61,1.01714,0.66027,1.01958,0.80065,0.68452,0.75833,0.43429,1.39282,0.86856,1.20779,0.0039016,0.0039016,0.0039016
926,8544.86,1.02755,0.67058,1.02269,0.80066,0.68366,0.758,0.43407,1.39347,0.86864,1.2081,0.003895,0.003895,0.003895
927,8554.04,1.01696,0.65827,1.01457,0.80031,0.68445,0.75804,0.43395,1.39388,0.86879,1.20781,0.0038884,0.0038884,0.0038884
928,8563.23,1.01715,0.66293,1.0135,0.80043,0.68328,0.7577,0.43397,1.39407,0.86913,1.20796,0.0038818,0.0038818,0.0038818
929,8572.4,1.03527,0.66976,1.02384,0.80007,0.68386,0.75766,0.4335,1.39463,0.8696,1.2082,0.0038752,0.0038752,0.0038752
930,8581.54,1.00732,0.6581,1.0147,0.80154,0.68345,0.75767,0.43314,1.39553,0.87023,1.20859,0.0038686,0.0038686,0.0038686
931,8590.8,1.0169,0.66043,1.02,0.80074,0.68414,0.75735,0.4331,1.39536,0.87012,1.20858,0.003862,0.003862,0.003862
932,8599.93,1.02579,0.66704,1.01972,0.80099,0.68381,0.75737,0.43293,1.39578,0.87085,1.20872,0.0038554,0.0038554,0.0038554
933,8609.1,1.02444,0.66251,1.01788,0.8021,0.68174,0.75691,0.43274,1.39589,0.87142,1.20882,0.0038488,0.0038488,0.0038488
934,8618.27,1.0271,0.66769,1.02546,0.80057,0.68144,0.75641,0.43254,1.39648,0.8716,1.20903,0.0038422,0.0038422,0.0038422
935,8627.44,1.02022,0.66394,1.01847,0.79981,0.68164,0.75653,0.43261,1.39647,0.87172,1.209,0.0038356,0.0038356,0.0038356
936,8636.74,1.02675,0.6641,1.02095,0.80158,0.68083,0.75645,0.43298,1.39665,0.8716,1.20909,0.003829,0.003829,0.003829
937,8645.87,1.03332,0.673,1.02706,0.80175,0.6815,0.75675,0.43316,1.3961,0.87115,1.20883,0.0038224,0.0038224,0.0038224
938,8655.02,1.02191,0.66708,1.02227,0.80419,0.68007,0.7567,0.43298,1.39631,0.87124,1.20882,0.0038158,0.0038158,0.0038158
