epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
754,11721.1,0.9395,0.56795,1.06759,0.86619,0.78687,0.85195,0.54268,1.21581,0.7335,1.24441,0.0050302,0.0050302,0.0050302
755,11737.1,0.92058,0.55702,1.06722,0.86499,0.78657,0.85149,0.54264,1.21579,0.73356,1.24457,0.0050236,0.0050236,0.0050236
756,11752.7,0.91222,0.55143,1.07027,0.86636,0.78721,0.8518,0.54257,1.21613,0.73366,1.24474,0.005017,0.005017,0.005017
757,11768,0.92546,0.56859,1.07089,0.86674,0.78708,0.852,0.54241,1.21635,0.73373,1.24479,0.0050104,0.0050104,0.0050104
758,11783.1,0.90526,0.5549,1.05972,0.86607,0.78721,0.85175,0.54251,1.21616,0.73377,1.24484,0.0050038,0.0050038,0.0050038
759,11797.4,0.93861,0.5736,1.07755,0.86537,0.78685,0.8511,0.54255,1.21622,0.73395,1.24512,0.0049972,0.0049972,0.0049972
760,11814.2,0.9139,0.5552,1.05432,0.86492,0.78678,0.85088,0.54186,1.2162,0.73424,1.24522,0.0049906,0.0049906,0.0049906
761,11830.9,0.92923,0.567,1.06669,0.86594,0.78593,0.8506,0.54169,1.2164,0.73419,1.24549,0.004984,0.004984,0.004984
762,11846.4,0.92107,0.56881,1.07414,0.86613,0.7863,0.85061,0.54159,1.21691,0.73477,1.2457,0.0049774,0.0049774,0.0049774
763,11861.8,0.9193,0.56405,1.07131,0.86619,0.78665,0.85059,0.5415,1.21721,0.73527,1.24602,0.0049708,0.0049708,0.0049708
764,11876.1,0.92371,0.57139,1.06962,0.86556,0.78715,0.85032,0.54141,1.21736,0.73568,1.24621,0.0049642,0.0049642,0.0049642
765,11891.6,0.92956,0.5699,1.07256,0.86504,0.78745,0.8502,0.54139,1.21743,0.73569,1.24635,0.0049576,0.0049576,0.0049576
766,11908.2,0.93008,0.56671,1.07065,0.86371,0.78788,0.85041,0.5415,1.21756,0.73616,1.2465,0.004951,0.004951,0.004951
767,11923.5,0.9285,0.56752,1.0756,0.86331,0.78793,0.85039,0.54125,1.21787,0.73661,1.24675,0.0049444,0.0049444,0.0049444
768,11938.4,0.93187,0.57203,1.0672,0.86326,0.788,0.85016,0.54102,1.2184,0.73717,1.24709,0.0049378,0.0049378,0.0049378
769,11954.4,0.95354,0.58443,1.08142,0.86275,0.78848,0.84995,0.54079,1.21881,0.73705,1.2474,0.0049312,0.0049312,0.0049312
770,11969.7,0.93242,0.56551,1.06606,0.86301,0.78821,0.84998,0.54071,1.21899,0.73748,1.24758,0.0049246,0.0049246,0.0049246
771,11985.5,0.92296,0.55726,1.07249,0.86223,0.78787,0.8496,0.54049,1.21948,0.7382,1.24785,0.004918,0.004918,0.004918
772,12001.3,0.92652,0.56747,1.07432,0.86167,0.78857,0.84952,0.5407,1.21988,0.73799,1.24805,0.0049114,0.0049114,0.0049114
773,12018.2,0.92783,0.55964,1.06628,0.86157,0.78943,0.84963,0.5407,1.22045,0.73876,1.24837,0.0049048,0.0049048,0.0049048
774,12033.8,0.91746,0.55839,1.06701,0.86334,0.78878,0.85002,0.54061,1.22073,0.73899,1.24855,0.0048982,0.0048982,0.0048982
775,12049.5,0.91139,0.55717,1.0607,0.86298,0.7888,0.84968,0.53998,1.22102,0.73959,1.24885,0.0048916,0.0048916,0.0048916
776,12064.8,0.922,0.56896,1.07001,0.86267,0.78822,0.84953,0.54012,1.22145,0.74018,1.24919,0.004885,0.004885,0.004885
777,12081.2,0.92944,0.57186,1.0572,0.86254,0.78858,0.84979,0.54011,1.22162,0.73979,1.24927,0.0048784,0.0048784,0.0048784
778,12096.7,0.92101,0.56595,1.06734,0.86234,0.78914,0.84959,0.54026,1.22135,0.73999,1.24911,0.0048718,0.0048718,0.0048718
779,12112.1,0.9313,0.57149,1.06727,0.86187,0.78915,0.8496,0.54022,1.2218,0.7403,1.24928,0.0048652,0.0048652,0.0048652
780,12127.4,0.93735,0.57043,1.06848,0.86277,0.78821,0.84953,0.54016,1.22186,0.73999,1.24925,0.0048586,0.0048586,0.0048586
781,12142.1,0.914,0.56338,1.06787,0.86081,0.78971,0.84973,0.53983,1.22226,0.74026,1.24951,0.004852,0.004852,0.004852
782,12158.4,0.90157,0.55671,1.06534,0.86059,0.78936,0.8496,0.53962,1.22249,0.74076,1.24975,0.0048454,0.0048454,0.0048454
783,12174.7,0.90849,0.55375,1.06192,0.86321,0.78799,0.8496,0.53958,1.22286,0.74095,1.24979,0.0048388,0.0048388,0.0048388
784,12190.4,0.93515,0.57463,1.07555,0.8625,0.78824,0.84983,0.53974,1.22284,0.74057,1.25006,0.0048322,0.0048322,0.0048322
785,12204.4,0.93277,0.57416,1.08045,0.86118,0.78892,0.84979,0.53952,1.22316,0.73963,1.25048,0.0048256,0.0048256,0.0048256
786,12219.8,0.90128,0.55874,1.05518,0.86223,0.78818,0.84971,0.53935,1.22337,0.73976,1.25085,0.004819,0.004819,0.004819
787,12235.2,0.91328,0.5557,1.07645,0.86144,0.78854,0.84977,0.53934,1.2238,0.73999,1.25101,0.0048124,0.0048124,0.0048124
788,12251,0.87053,0.53984,1.06281,0.86082,0.78819,0.84995,0.53928,1.22368,0.73996,1.25117,0.0048058,0.0048058,0.0048058
789,12266.3,0.89725,0.54863,1.05528,0.86089,0.78809,0.84964,0.53891,1.22419,0.74058,1.25129,0.0047992,0.0047992,0.0047992
790,12281.8,0.92759,0.55878,1.05951,0.86098,0.78784,0.84968,0.53933,1.22431,0.74067,1.25148,0.0047926,0.0047926,0.0047926
791,12298.2,0.93084,0.5732,1.07398,0.86113,0.78734,0.84931,0.539,1.22456,0.74058,1.25171,0.004786,0.004786,0.004786
792,12312.7,0.92009,0.56252,1.05669,0.8594,0.78789,0.84943,0.53919,1.22456,0.74138,1.25173,0.0047794,0.0047794,0.0047794
793,12328.1,0.91759,0.55919,1.05917,0.85933,0.78692,0.84922,0.53861,1.22495,0.74106,1.25189,0.0047728,0.0047728,0.0047728
794,12343.7,0.93091,0.56591,1.06558,0.86006,0.78691,0.84924,0.53847,1.22513,0.74212,1.25207,0.0047662,0.0047662,0.0047662
795,12359.3,0.92234,0.5627,1.06842,0.8599,0.78649,0.84929,0.53869,1.2252,0.74273,1.2523,0.0047596,0.0047596,0.0047596
796,12375.6,0.92138,0.56313,1.07091,0.8593,0.78705,0.84919,0.53871,1.22544,0.74262,1.25255,0.004753,0.004753,0.004753
797,12390.4,0.93124,0.56021,1.05734,0.85677,0.78804,0.84894,0.5386,1.22564,0.74274,1.25293,0.0047464,0.0047464,0.0047464
798,12406.8,0.92012,0.55643,1.05376,0.85724,0.78811,0.84887,0.5383,1.22522,0.74315,1.25269,0.0047398,0.0047398,0.0047398
799,12423,0.90395,0.55677,1.06044,0.85702,0.7885,0.84898,0.53845,1.22556,0.74327,1.25287,0.0047332,0.0047332,0.0047332
800,12437.8,0.93127,0.56546,1.05952,0.85943,0.78633,0.84891,0.53808,1.22562,0.74374,1.25311,0.0047266,0.0047266,0.0047266
801,12453,0.93085,0.56712,1.05897,0.85864,0.78586,0.84891,0.53799,1.22604,0.74402,1.25339,0.00472,0.00472,0.00472
802,12467.3,0.92792,0.56832,1.06661,0.85817,0.78575,0.84875,0.53766,1.22657,0.74474,1.25356,0.0047134,0.0047134,0.0047134
803,12483.4,0.93357,0.57373,1.07157,0.85896,0.78502,0.84833,0.53757,1.2265,0.74501,1.25376,0.0047068,0.0047068,0.0047068
804,12500.2,0.90081,0.55702,1.06088,0.8585,0.7851,0.84861,0.53758,1.22675,0.74539,1.25383,0.0047002,0.0047002,0.0047002
805,12515.7,0.93446,0.57205,1.06958,0.8591,0.78444,0.8487,0.53731,1.22696,0.7456,1.25428,0.0046936,0.0046936,0.0046936
806,12531,0.91861,0.56528,1.06042,0.85808,0.784,0.84839,0.53745,1.22722,0.74559,1.25464,0.004687,0.004687,0.004687
807,12546.7,0.92827,0.5674,1.07479,0.85685,0.78505,0.84816,0.53719,1.22777,0.74527,1.25494,0.0046804,0.0046804,0.0046804
808,12562.9,0.91665,0.56136,1.06834,0.85695,0.78519,0.84851,0.53726,1.22807,0.74563,1.25519,0.0046738,0.0046738,0.0046738
809,12577.6,0.91894,0.56647,1.06661,0.86165,0.78279,0.84834,0.53695,1.22852,0.74562,1.25531,0.0046672,0.0046672,0.0046672
810,12592.9,0.90647,0.55574,1.06517,0.86206,0.78128,0.84845,0.53675,1.22908,0.74612,1.25569,0.0046606,0.0046606,0.0046606
811,12608.8,0.90885,0.55808,1.06638,0.86177,0.78118,0.84827,0.5364,1.22909,0.74647,1.25574,0.004654,0.004654,0.004654
812,12623.5,0.93064,0.57075,1.07789,0.86174,0.78054,0.8478,0.53567,1.22961,0.74704,1.2562,0.0046474,0.0046474,0.0046474
813,12639.6,0.93181,0.56841,1.06438,0.86142,0.78093,0.84781,0.53538,1.22969,0.74716,1.25624,0.0046408,0.0046408,0.0046408
814,12654,0.90946,0.56006,1.0665,0.86052,0.78067,0.84692,0.5352,1.22986,0.7477,1.25652,0.0046342,0.0046342,0.0046342
815,12670.5,0.93464,0.57315,1.06903,0.86137,0.77935,0.8469,0.53506,1.2302,0.74768,1.25694,0.0046276,0.0046276,0.0046276
816,12686.9,0.91568,0.56819,1.0752,0.8602,0.77967,0.84674,0.53484,1.23053,0.74815,1.25705,0.004621,0.004621,0.004621
817,12702.1,0.95284,0.58079,1.08233,0.86064,0.77933,0.8464,0.53436,1.23095,0.74815,1.25733,0.0046144,0.0046144,0.0046144
818,12717.2,0.90496,0.54627,1.05165,0.85986,0.77983,0.84625,0.53461,1.2312,0.74822,1.25755,0.0046078,0.0046078,0.0046078
819,12732,0.90608,0.54859,1.06229,0.85943,0.77974,0.84651,0.53435,1.23138,0.74844,1.25792,0.0046012,0.0046012,0.0046012
820,12747,0.90426,0.55253,1.05826,0.85863,0.77969,0.84648,0.53435,1.23153,0.74854,1.25788,0.0045946,0.0045946,0.0045946
821,12762.8,0.90379,0.54924,1.05322,0.85888,0.77913,0.84622,0.53414,1.23184,0.74932,1.25818,0.004588,0.004588,0.004588
822,12777.8,0.92825,0.56352,1.05473,0.85909,0.77931,0.84626,0.53392,1.23192,0.74985,1.25829,0.0045814,0.0045814,0.0045814
823,12793.3,0.9274,0.56234,1.06482,0.85901,0.77981,0.84678,0.53421,1.23188,0.75004,1.25831,0.0045748,0.0045748,0.0045748
824,12810.2,0.91431,0.56052,1.06517,0.85865,0.78028,0.84665,0.53391,1.23232,0.75026,1.25867,0.0045682,0.0045682,0.0045682
825,12825.9,0.94383,0.5728,1.07044,0.85875,0.78079,0.84628,0.53404,1.23261,0.75076,1.25899,0.0045616,0.0045616,0.0045616
826,12841.2,0.90255,0.55341,1.06126,0.85859,0.78104,0.84635,0.53382,1.23319,0.75133,1.25927,0.004555,0.004555,0.004555
827,12856.7,0.91787,0.56513,1.07207,0.85839,0.78038,0.84642,0.53398,1.23389,0.75163,1.25971,0.0045484,0.0045484,0.0045484
828,12871.5,0.93025,0.5661,1.06416,0.85876,0.7803,0.84635,0.53373,1.23423,0.75239,1.26001,0.0045418,0.0045418,0.0045418
829,12887.8,0.92191,0.56367,1.06269,0.85786,0.78079,0.84638,0.53376,1.23452,0.75278,1.26031,0.0045352,0.0045352,0.0045352
830,12904.3,0.90938,0.5566,1.0531,0.85857,0.78114,0.84622,0.53328,1.23519,0.75294,1.26065,0.0045286,0.0045286,0.0045286
831,12919,0.92288,0.56459,1.06888,0.85838,0.78119,0.84575,0.53308,1.23581,0.75359,1.26125,0.004522,0.004522,0.004522
832,12935.3,0.90995,0.56296,1.06545,0.85811,0.78075,0.84517,0.53278,1.23647,0.75425,1.26154,0.0045154,0.0045154,0.0045154
833,12950.9,0.89496,0.54875,1.05688,0.86056,0.7788,0.84568,0.53291,1.23667,0.7541,1.2617,0.0045088,0.0045088,0.0045088
834,12966.5,0.89498,0.54899,1.05583,0.85452,0.78109,0.84425,0.53232,1.23691,0.7546,1.26191,0.0045022,0.0045022,0.0045022
835,12981.8,0.92701,0.56688,1.06852,0.85291,0.78273,0.8446,0.53234,1.23709,0.75519,1.26198,0.0044956,0.0044956,0.0044956
836,12995.8,0.90014,0.55075,1.05283,0.85233,0.7825,0.8443,0.53194,1.23702,0.75518,1.26216,0.004489,0.004489,0.004489
837,13012.2,0.92838,0.56924,1.07125,0.85138,0.78303,0.84422,0.53205,1.2374,0.75553,1.26244,0.0044824,0.0044824,0.0044824
838,13028.4,0.90025,0.55148,1.06117,0.85192,0.78265,0.84431,0.53216,1.23739,0.75603,1.26249,0.0044758,0.0044758,0.0044758
839,13044.3,0.92883,0.56341,1.05925,0.85342,0.78215,0.84438,0.53193,1.23783,0.75637,1.26285,0.0044692,0.0044692,0.0044692
840,13059.2,0.90896,0.55603,1.05862,0.85309,0.78203,0.84433,0.53189,1.23823,0.7563,1.26315,0.0044626,0.0044626,0.0044626
841,13075.3,0.90602,0.5513,1.06136,0.85332,0.78374,0.84475,0.53191,1.23854,0.75709,1.2635,0.004456,0.004456,0.004456
842,13090.9,0.91686,0.56183,1.06444,0.8521,0.78281,0.84438,0.53158,1.23898,0.75805,1.26382,0.0044494,0.0044494,0.0044494
843,13105.6,0.91235,0.56011,1.06412,0.85297,0.78193,0.84463,0.53157,1.23976,0.75871,1.2644,0.0044428,0.0044428,0.0044428
844,13120.9,0.91972,0.56023,1.055,0.85083,0.78301,0.84444,0.53093,1.24034,0.75952,1.26474,0.0044362,0.0044362,0.0044362
845,13136.2,0.90885,0.55447,1.05474,0.85567,0.78035,0.84455,0.53103,1.24056,0.76007,1.26503,0.0044296,0.0044296,0.0044296
846,13152.4,0.92766,0.56255,1.06285,0.85672,0.7794,0.8445,0.53083,1.24061,0.76035,1.26539,0.004423,0.004423,0.004423
847,13167.5,0.92772,0.56401,1.05991,0.85843,0.7777,0.84425,0.53076,1.24112,0.76121,1.26575,0.0044164,0.0044164,0.0044164
848,13183.3,0.89762,0.5501,1.05677,0.85865,0.77685,0.84391,0.53033,1.24136,0.76149,1.26601,0.0044098,0.0044098,0.0044098
849,13199,0.91572,0.55603,1.06144,0.85872,0.77621,0.84399,0.53002,1.24169,0.76193,1.26629,0.0044032,0.0044032,0.0044032
850,13215.1,0.90435,0.54867,1.0563,0.85877,0.77608,0.84385,0.53026,1.24166,0.76258,1.26634,0.0043966,0.0043966,0.0043966
851,13230.2,0.9097,0.56098,1.06517,0.85836,0.77718,0.844,0.53005,1.242,0.76314,1.26664,0.00439,0.00439,0.00439
852,13245,0.92217,0.56075,1.05473,0.85735,0.77692,0.84321,0.5297,1.24229,0.764,1.26691,0.0043834,0.0043834,0.0043834
853,13259.6,0.89624,0.55632,1.06539,0.85393,0.77967,0.84314,0.52943,1.24226,0.76421,1.26694,0.0043768,0.0043768,0.0043768
854,13275.8,0.9058,0.55376,1.06219,0.85719,0.77728,0.84305,0.52956,1.24253,0.76466,1.26722,0.0043702,0.0043702,0.0043702
855,13292.4,0.91692,0.56089,1.05828,0.85833,0.776,0.84266,0.52909,1.24276,0.76562,1.26749,0.0043636,0.0043636,0.0043636
856,13307.2,0.91769,0.55428,1.06411,0.85671,0.77715,0.84232,0.52896,1.24325,0.76611,1.26799,0.004357,0.004357,0.004357
857,13322.2,0.919,0.55409,1.05988,0.85667,0.7768,0.84182,0.52836,1.2434,0.76683,1.26824,0.0043504,0.0043504,0.0043504
858,13337.9,0.89253,0.54417,1.05483,0.85675,0.77644,0.84219,0.52846,1.24375,0.76732,1.26874,0.0043438,0.0043438,0.0043438
859,13352.7,0.90432,0.55523,1.0626,0.85755,0.77672,0.84208,0.52836,1.24392,0.76799,1.26888,0.0043372,0.0043372,0.0043372
860,13366.9,0.89959,0.54801,1.06011,0.85696,0.77678,0.84177,0.52835,1.2437,0.76854,1.26913,0.0043306,0.0043306,0.0043306
861,13382.3,0.90884,0.54956,1.05567,0.85697,0.77696,0.84167,0.52811,1.24385,0.76918,1.26932,0.004324,0.004324,0.004324
862,13398.2,0.9248,0.56023,1.05645,0.85831,0.77588,0.84161,0.5279,1.24409,0.77021,1.26951,0.0043174,0.0043174,0.0043174
863,13413.8,0.90104,0.55385,1.06579,0.85839,0.77525,0.84114,0.52776,1.24467,0.7708,1.27001,0.0043108,0.0043108,0.0043108
864,13427.8,0.91432,0.55882,1.05945,0.859,0.77549,0.84127,0.52748,1.24503,0.77171,1.27019,0.0043042,0.0043042,0.0043042
865,13443.5,0.89371,0.54595,1.05215,0.85956,0.77532,0.84105,0.52736,1.24554,0.77179,1.27061,0.0042976,0.0042976,0.0042976
866,13459.8,0.89843,0.54572,1.05176,0.85949,0.77535,0.84075,0.52696,1.24564,0.77246,1.27094,0.004291,0.004291,0.004291
867,13475.7,0.92119,0.55762,1.05819,0.85986,0.77437,0.84064,0.52652,1.24624,0.77353,1.27163,0.0042844,0.0042844,0.0042844
868,13490.2,0.91934,0.55507,1.05349,0.85905,0.77538,0.84027,0.52639,1.24658,0.77427,1.27143,0.0042778,0.0042778,0.0042778
869,13504.3,0.91862,0.5579,1.05604,0.85934,0.77433,0.84012,0.52622,1.2469,0.77526,1.27183,0.0042712,0.0042712,0.0042712
870,13520.8,0.92455,0.56628,1.0662,0.85883,0.77422,0.84013,0.52625,1.24742,0.77617,1.2723,0.0042646,0.0042646,0.0042646
871,13537.4,0.92052,0.56375,1.06182,0.85796,0.77421,0.83987,0.52596,1.24795,0.77631,1.27277,0.004258,0.004258,0.004258
872,13553.5,0.90097,0.55329,1.05965,0.85632,0.77542,0.83993,0.52564,1.24836,0.77653,1.27308,0.0042514,0.0042514,0.0042514
873,13569.3,0.90768,0.5544,1.06335,0.85344,0.77718,0.83978,0.52521,1.24896,0.77722,1.27351,0.0042448,0.0042448,0.0042448
874,13584.7,0.90702,0.55385,1.06593,0.85325,0.77718,0.8395,0.52508,1.24911,0.77746,1.27376,0.0042382,0.0042382,0.0042382
875,13601.3,0.92305,0.55809,1.05997,0.85142,0.77739,0.83942,0.52496,1.24931,0.77796,1.27384,0.0042316,0.0042316,0.0042316
876,13615.6,0.91755,0.559,1.05632,0.85113,0.77744,0.83938,0.52485,1.24941,0.77847,1.27412,0.004225,0.004225,0.004225
877,13631.5,0.90203,0.54899,1.0642,0.85135,0.77753,0.8393,0.52443,1.24973,0.77946,1.27429,0.0042184,0.0042184,0.0042184
878,13647.7,0.91097,0.55658,1.05595,0.85092,0.77737,0.83894,0.52435,1.25004,0.78001,1.27434,0.0042118,0.0042118,0.0042118
879,13663,0.91709,0.56018,1.06719,0.8509,0.7777,0.83871,0.52422,1.25013,0.78026,1.27468,0.0042052,0.0042052,0.0042052
880,13678.8,0.908,0.55823,1.06064,0.85063,0.77757,0.83872,0.52384,1.25015,0.7806,1.27474,0.0041986,0.0041986,0.0041986
881,13692.8,0.89582,0.55678,1.05992,0.85094,0.77692,0.83832,0.52372,1.25007,0.78134,1.27481,0.004192,0.004192,0.004192
882,13708.8,0.93092,0.57076,1.06615,0.85102,0.77696,0.83846,0.52358,1.25013,0.78136,1.27508,0.0041854,0.0041854,0.0041854
883,13724.7,0.90275,0.54859,1.06017,0.8504,0.77648,0.83791,0.52387,1.25044,0.78206,1.2752,0.0041788,0.0041788,0.0041788
884,13740.3,0.90841,0.55218,1.04506,0.85126,0.77634,0.83778,0.52339,1.25053,0.78247,1.27543,0.0041722,0.0041722,0.0041722
885,13755.3,0.91088,0.56102,1.05683,0.8516,0.77647,0.83761,0.52334,1.25107,0.78286,1.27597,0.0041656,0.0041656,0.0041656
886,13769.5,0.90483,0.5484,1.04906,0.85172,0.77623,0.83763,0.52306,1.25127,0.78353,1.27638,0.004159,0.004159,0.004159
887,13785,0.88648,0.5358,1.0437,0.85176,0.77533,0.83751,0.52297,1.25177,0.78389,1.27687,0.0041524,0.0041524,0.0041524
888,13801.1,0.92349,0.55601,1.05468,0.85284,0.77493,0.83719,0.52249,1.25203,0.78473,1.27706,0.0041458,0.0041458,0.0041458
889,13817.1,0.89475,0.55186,1.06145,0.85428,0.77521,0.8368,0.52217,1.25234,0.78527,1.27741,0.0041392,0.0041392,0.0041392
890,13833.7,0.88976,0.54435,1.04576,0.85399,0.77479,0.83616,0.52181,1.2526,0.78567,1.27763,0.0041326,0.0041326,0.0041326
891,13849,0.87943,0.54033,1.05055,0.85404,0.77434,0.83653,0.52183,1.25258,0.78598,1.27758,0.004126,0.004126,0.004126
892,13865,0.89694,0.54268,1.05391,0.85421,0.773,0.836,0.52168,1.25306,0.78718,1.27818,0.0041194,0.0041194,0.0041194
893,13880.6,0.88974,0.54626,1.06105,0.85286,0.77314,0.83529,0.52171,1.25295,0.78742,1.2779,0.0041128,0.0041128,0.0041128
894,13895.5,0.90122,0.54477,1.05411,0.85282,0.77191,0.83529,0.52158,1.2532,0.78818,1.27825,0.0041062,0.0041062,0.0041062
895,13910.5,0.89966,0.5426,1.04636,0.85348,0.77113,0.8351,0.52142,1.25322,0.78851,1.27825,0.0040996,0.0040996,0.0040996
896,13926.2,0.93365,0.57057,1.06154,0.85352,0.7709,0.83517,0.52136,1.25368,0.78919,1.27867,0.004093,0.004093,0.004093
897,13942.6,0.90865,0.55737,1.05791,0.85401,0.77159,0.83511,0.52103,1.25406,0.79024,1.2789,0.0040864,0.0040864,0.0040864
898,13957,0.90976,0.55152,1.05057,0.85423,0.77103,0.8348,0.52108,1.25435,0.79051,1.27929,0.0040798,0.0040798,0.0040798
899,13973,0.91895,0.55117,1.06285,0.85609,0.76875,0.83417,0.52065,1.25495,0.791,1.27949,0.0040732,0.0040732,0.0040732
900,13989,0.90619,0.54943,1.05101,0.8557,0.76851,0.83447,0.52039,1.25542,0.79144,1.27981,0.0040666,0.0040666,0.0040666
901,14005.1,0.89359,0.54535,1.05333,0.85557,0.7694,0.8345,0.52019,1.2559,0.79233,1.28022,0.00406,0.00406,0.00406
902,14020.4,0.89719,0.54424,1.05956,0.85354,0.77011,0.83444,0.52001,1.25648,0.79328,1.28077,0.0040534,0.0040534,0.0040534
903,14035.5,0.91439,0.56245,1.05949,0.85207,0.77,0.83378,0.51993,1.25682,0.79423,1.28095,0.0040468,0.0040468,0.0040468
904,14050.3,0.8739,0.53558,1.04895,0.85081,0.77216,0.8335,0.51966,1.25727,0.79521,1.28131,0.0040402,0.0040402,0.0040402
905,14066.4,0.89602,0.54302,1.05505,0.85065,0.77228,0.83339,0.51956,1.25757,0.79585,1.28155,0.0040336,0.0040336,0.0040336
906,14082.6,0.90588,0.54966,1.04872,0.84935,0.77274,0.83326,0.51868,1.258,0.79693,1.28187,0.004027,0.004027,0.004027
907,14098.1,0.91512,0.55746,1.06085,0.84565,0.77536,0.83289,0.51863,1.25868,0.79793,1.28226,0.0040204,0.0040204,0.0040204
908,14113.7,0.89461,0.54571,1.05349,0.84727,0.77388,0.83303,0.51841,1.25926,0.79895,1.28271,0.0040138,0.0040138,0.0040138
909,14129.2,0.89139,0.54434,1.04984,0.84666,0.77361,0.83301,0.51821,1.25981,0.80034,1.28309,0.0040072,0.0040072,0.0040072
910,14144,0.90116,0.54948,1.05259,0.84397,0.77603,0.83283,0.51799,1.2601,0.80136,1.28334,0.0040006,0.0040006,0.0040006
911,14158.9,0.89735,0.54525,1.06041,0.84536,0.77478,0.83226,0.51755,1.26021,0.80198,1.28359,0.003994,0.003994,0.003994
912,14176,0.89576,0.55089,1.06655,0.84592,0.77342,0.83214,0.51714,1.26082,0.80278,1.28416,0.0039874,0.0039874,0.0039874
913,14191.9,0.90783,0.5539,1.0569,0.84732,0.77102,0.83178,0.51703,1.26099,0.80362,1.28418,0.0039808,0.0039808,0.0039808
914,14208.3,0.90101,0.54541,1.05013,0.84622,0.77149,0.83165,0.51684,1.26131,0.80451,1.28444,0.0039742,0.0039742,0.0039742
915,14223.5,0.90917,0.55906,1.05404,0.84876,0.76941,0.8316,0.51676,1.26137,0.80604,1.28493,0.0039676,0.0039676,0.0039676
916,14237.7,0.89954,0.53837,1.04722,0.84701,0.77044,0.83101,0.51647,1.26182,0.80721,1.28512,0.003961,0.003961,0.003961
917,14254.5,0.90697,0.55371,1.0647,0.84804,0.76976,0.83105,0.51625,1.26168,0.80821,1.28475,0.0039544,0.0039544,0.0039544
918,14270.1,0.90442,0.55584,1.05873,0.84824,0.76986,0.83083,0.51651,1.26177,0.80897,1.2848,0.0039478,0.0039478,0.0039478
919,14284.2,0.91528,0.55526,1.05505,0.84857,0.76932,0.83058,0.51602,1.26178,0.80986,1.28468,0.0039412,0.0039412,0.0039412
920,14299.4,0.91962,0.5567,1.05206,0.85026,0.76764,0.83026,0.51578,1.26186,0.81125,1.28485,0.0039346,0.0039346,0.0039346
921,14315.5,0.91233,0.55917,1.06582,0.84941,0.76748,0.83019,0.51615,1.26239,0.81246,1.28547,0.003928,0.003928,0.003928
922,14332.1,0.87656,0.53981,1.05292,0.84373,0.7714,0.83025,0.5154,1.26246,0.81398,1.2854,0.0039214,0.0039214,0.0039214
923,14347.7,0.89054,0.54368,1.05101,0.84749,0.76847,0.82985,0.51538,1.26265,0.81504,1.28567,0.0039148,0.0039148,0.0039148
924,14363.6,0.8847,0.54846,1.05527,0.84307,0.77219,0.82974,0.51526,1.26281,0.81675,1.28601,0.0039082,0.0039082,0.0039082
925,14379.1,0.89733,0.54406,1.05401,0.84888,0.76769,0.82953,0.51499,1.26343,0.81715,1.28621,0.0039016,0.0039016,0.0039016
926,14393.3,0.90274,0.54744,1.04963,0.84776,0.76818,0.82928,0.51473,1.26438,0.818,1.28675,0.003895,0.003895,0.003895
927,14409.8,0.89978,0.54483,1.06226,0.84856,0.76809,0.82876,0.51442,1.26463,0.81883,1.28702,0.0038884,0.0038884,0.0038884
928,14425.3,0.90048,0.5461,1.04868,0.84771,0.76811,0.82885,0.5141,1.26548,0.81923,1.28765,0.0038818,0.0038818,0.0038818
929,14440.7,0.88758,0.54085,1.0527,0.84802,0.76803,0.82833,0.51366,1.26623,0.82012,1.28787,0.0038752,0.0038752,0.0038752
930,14456.5,0.88901,0.53825,1.045,0.84825,0.76776,0.82825,0.51341,1.26669,0.82143,1.28801,0.0038686,0.0038686,0.0038686
931,14471.4,0.88322,0.54412,1.0471,0.8448,0.76899,0.8281,0.5132,1.26679,0.82194,1.28794,0.003862,0.003862,0.003862
932,14485.9,0.91291,0.55277,1.05139,0.84435,0.76904,0.82776,0.51312,1.2673,0.82276,1.28837,0.0038554,0.0038554,0.0038554
933,14502.3,0.91149,0.55454,1.05587,0.84375,0.7697,0.82785,0.51289,1.268,0.82351,1.28872,0.0038488,0.0038488,0.0038488
934,14517.4,0.8791,0.54465,1.05482,0.84337,0.76913,0.82743,0.51249,1.26829,0.82354,1.28876,0.0038422,0.0038422,0.0038422
935,14532.7,0.89583,0.53899,1.03917,0.84375,0.76887,0.82724,0.51237,1.26921,0.82523,1.28928,0.0038356,0.0038356,0.0038356
936,14549.4,0.8766,0.54237,1.05732,0.84143,0.76999,0.82727,0.51219,1.26974,0.826,1.28958,0.003829,0.003829,0.003829
937,14564.6,0.88792,0.54354,1.05328,0.84089,0.77024,0.82711,0.51198,1.26981,0.82699,1.28962,0.0038224,0.0038224,0.0038224
938,14580.4,0.88673,0.5414,1.05063,0.83993,0.77103,0.82694,0.5117,1.27025,0.8278,1.28989,0.0038158,0.0038158,0.0038158
939,14596.4,0.89664,0.54145,1.05339,0.83934,0.77117,0.82692,0.51122,1.27001,0.8294,1.28977,0.0038092,0.0038092,0.0038092
940,14611.3,0.87535,0.53583,1.04825,0.83837,0.77283,0.82725,0.51112,1.2704,0.83059,1.28982,0.0038026,0.0038026,0.0038026
